# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.737880211294395849e-06 2.809041234286269173e-06 2.066131532192230225e-01 2.542583024478517473e-05 1.233234524988802150e-05 8.312157541513442993e-02 3.602907599997706711e-05 1.797881395759759471e-06 2.945407118204457220e-07 1.686993755356525071e-06 2.708300371523364447e-06 2.066145241260528564e-01 2.542583024478517473e-05 1.233234524988802150e-05 8.312157541513442993e-02 3.602907599997706711e-05 1.797881395759759471e-06 2.945407118204457220e-07
1.000000000000000000e+03 5.430480232462286949e-04 2.261488134536193684e-06 3.145579796637321124e-08 1.688966155052185059e-02 1.517855125712230802e-04 3.162335976958274841e-02 1.602987031219527125e-04 8.076617064034508076e-08 2.184537379434914328e-06 5.432543111965060234e-04 2.223433057224610820e-06 2.995242454062463366e-08 1.688966155052185059e-02 1.517855125712230802e-04 3.162335976958274841e-02 1.602987031219527125e-04 8.076617064034508076e-08 2.184537379434914328e-06
2.000000000000000000e+03 2.854299091268330812e-04 1.671001314207387622e-06 1.907959017444227356e-07 1.382501702755689621e-02 7.590572931803762913e-04 3.072490543127059937e-02 1.058288267813622952e-03 2.864531779778189957e-06 2.888670906031620689e-06 2.856349456124007702e-04 1.560888449603226036e-06 1.901915283042399096e-07 1.382501702755689621e-02 7.590572931803762913e-04 3.072490543127059937e-02 1.058288267813622952e-03 2.864531779778189957e-06 2.888670906031620689e-06
3.000000000000000000e+03 5.615387271973304451e-05 9.958089322026353329e-07 9.158407920040190220e-06 9.718037210404872894e-03 8.525261073373258114e-04 1.992095634341239929e-02 3.330023959279060364e-03 5.171779449142377416e-08 4.325129054905119119e-08 5.464471905725076795e-05 8.194726888177683577e-07 9.096030225919093937e-06 9.718037210404872894e-03 8.525261073373258114e-04 1.992095634341239929e-02 3.330023959279060364e-03 5.171779449142377416e-08 4.325129054905119119e-08
4.000000000000000000e+03 3.775183358811773360e-05 8.178081429832673166e-07 1.799182740569449379e-07 1.017298363149166107e-02 8.013531332835555077e-04 1.970018073916435242e-02 3.055383218452334404e-03 2.957471956221979781e-08 3.166892170725077449e-08 3.668491262942552567e-05 6.663290719188807998e-07 1.724397833413604531e-07 1.017298363149166107e-02 8.013531332835555077e-04 1.970018073916435242e-02 3.055383218452334404e-03 2.957471956221979781e-08 3.166892170725077449e-08
5.000000000000000000e+03 7.109321813913993537e-06 4.933701802656287327e-06 4.891015589237213135e-03 9.867941960692405701e-03 7.573557668365538120e-04 2.088047191500663757e-02 2.730484586209058762e-03 2.163856152037624270e-07 3.093387945796166605e-08 6.022339675837429240e-06 4.426296072779223323e-06 4.892401397228240967e-03 9.867941960692405701e-03 7.573557668365538120e-04 2.088047191500663757e-02 2.730484586209058762e-03 2.163856152037624270e-07 3.093387945796166605e-08
